id,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
11666,Dreta de l'Eixample,2,Flat,Flat,1.0,2020-12-14,2400,1,False,41.39216,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-se-aceptan-mascotas/156166616/d,2.171263,3500.0,ENGEL & VOELKERS,9202758116439,2,200,la dreta de l'eixample,14.399608832391861
11667,Dreta de l'Eixample,3,Attic,Flat,1.0,2020-12-14,0,1,False,41.39302,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-no-amueblado/157836792/d,2.171791,3500.0,ENGEL & VOELKERS,9202758116439,6,282,la dreta de l'eixample,14.399608832391861
11668,Sant Gervasi- Galvany,2,Apartment,Flat,1.0,2020-12-14,100,1,False,41.39455,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina-no-amueblado/156013813/d,2.134946,3500.0,ENGEL & VOELKERS,9202758116439,3,150,sant gervasi - galvany,15.275452400051838
11669,Dreta de l'Eixample,4,Flat,Flat,1.0,2020-12-14,1250,1,False,41.39591,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-piscina-amueblado-se-aceptan-mascotas/156549844/d,2.168417,3500.0,ENGEL & VOELKERS,9202758116439,5,250,la dreta de l'eixample,14.399608832391861
11670,Dreta de l'Eixample,2,Flat,Flat,1.0,2020-12-14,0,1,False,41.389959999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/152795120/d,2.165517,3500.0,ENGEL & VOELKERS,9202758116439,3,111,la dreta de l'eixample,14.399608832391861
11671,Dreta de l'Eixample,2,Flat,Flat,1.0,2020-12-14,0,1,False,41.393609999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/152870345/d,2.166515,3500.0,ENGEL & VOELKERS,9202758116439,3,111,la dreta de l'eixample,14.399608832391861
11672,"Carrer de Maria Reina, Sarrià",6,House_Chalet,Flat,1.0,2020-12-14,0,0,False,41.40217,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-se-aceptan-mascotas-no-amueblado/157811181/d,2.10907,3500.0,INMOSERVICE BARCELONA,9202754494789,3,190,sarrià,16.866645352136484
11673,Dreta de l'Eixample,3,Apartment,Flat,,2020-12-14,1250,1,False,41.3936,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/157789703/d,2.171139,3500.0,LUCAS FOX,9202751825893,4,250,la dreta de l'eixample,14.399608832391861
11674,Sarrià,3,Flat,Flat,,2020-12-14,0,1,False,41.3977,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-jardin-terraza-trastero-ascensor-piscina-parking/157685471/d,2.116409,3500.0,LIVING BARCELONA,9202753827081,5,160,sarrià,16.866645352136484
11675,Diagonal Mar i el Front Marítim del Poblenou,1,Apartment,Flat,,2020-12-14,0,1,False,41.41018,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-piscina-amueblado-parking/158158790/d,2.219255,3500.0,LUCAS FOX,9202751825893,1,66,diagonal mar i el front marítim del poblenou,17.261527510142248
11676,La Vila Olímpica del Poblenou,2,Apartment,Flat,,2020-12-14,0,1,False,41.39125,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-piscina-amueblado/155318805/d,2.194803,3500.0,ENGEL & VOELKERS,9202758116439,3,160,el poblenou,15.083231195188253
11677,Sant Gervasi- Galvany,3,Apartment,Flat,,2020-12-14,0,1,False,41.393209999999996,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-no-amueblado/158019931/d,2.137161,3500.0,LUCAS FOX,9202751825893,4,214,sant gervasi - galvany,15.275452400051838
11678,"Passeig Gracia, 50, Dreta de l'Eixample",2,Flat,Flat,,2020-12-14,400,0,False,41.39205,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/157420915/d,2.165737,3500.0,PERAIRE PROPERTIES SL,9202765564524,2,180,la dreta de l'eixample,14.399608832391861
11679,"Carrer de Valencia, Dreta de l'Eixample",1,Apartment,Flat,,2020-12-14,0,0,False,41.39618,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157474947/d,2.168629,3500.0,Homelike,9202762567099,2,60,la dreta de l'eixample,14.399608832391861
11680,"Carrer de Roger de Llúria, Dreta de l'Eixample",2,Apartment,Flat,,2020-12-14,0,0,False,41.39528,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157380620/d,2.166049,3500.0,Homelike,9202762567099,1,75,la dreta de l'eixample,14.399608832391861
11681,"Carrer de Valencia, Dreta de l'Eixample",1,Apartment,Flat,,2020-12-14,0,0,False,41.39618,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157474947/d,2.168629,3500.0,Homelike,9202762567099,2,60,la dreta de l'eixample,14.399608832391861
11682,"Carrer Major de Sarria, Sarrià",2,Flat,Flat,,2020-12-14,400,1,False,41.39996,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157621954/d,2.121912,3500.0,VIVIENDAS EXCLUSIVAS,9202754847923,4,180,sarrià,16.866645352136484
11683,"Avinguda del Marquès de L'argentera, Sant Pere, Sta. Caterina i la Ribera",2,Apartment,Flat,,2020-12-14,0,0,False,41.385090000000005,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157380635/d,2.185145,3500.0,Homelike,9202762567099,2,80,"sant pere, santa caterina i la ribera",15.157329044420129
11684,Sant Gervasi- Galvany,3,Flat,Flat,,2020-12-14,0,1,False,41.39598,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor/157912942/d,2.140277,3500.0,BARCELONA REALTY INTERNATIONAL,9202754578031,4,165,sant gervasi - galvany,15.275452400051838
11685,Sarrià,4,Flat,Flat,,2020-12-14,0,1,False,41.39217,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor-piscina-piscina/156142225/d,2.123454,3500.0,"ATICO Y TERRAZAS, S.L.",943003055771,5,200,sarrià,16.866645352136484
11686,Vila de Gràcia,0,Flat,Flat,,2020-12-14,0,1,True,41.398540000000004,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19609188/157908037,2.155707,3523.0,NÚÑEZ I NAVARRO,9202752272449,3,117,la vila de gràcia,15.09676059493889
11687,Vila de Gràcia,2,Loft,Flat,,2020-12-14,0,1,False,41.397220000000004,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio-piscina-piscina/157944745/d,2.156186,3523.0,NUÑEZ I NAVARRO,9202763844489,3,117,la vila de gràcia,15.09676059493889
11688,Sant Gervasi- Galvany,4,Flat,Flat,2.0,2020-12-14,0,1,False,41.39314,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-se-aceptan-mascotas/158221994/d,2.1399340000000002,3550.0,Max Ricart,9202765879322,5,250,sant gervasi - galvany,15.275452400051838
11689,"Avinguda Diagonal, Barri de les Corts",3,Flat,Flat,2.0,2020-12-14,0,1,False,41.392309999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-se-aceptan-mascotas/158177608/d,2.143728,3550.0,SOMOS LEGALES,9202763181807,3,175,les corts,15.052336801010366
11690,"Carrer de Calatrava, Les Tres Torres",5,Flat,Flat,2.0,2020-12-14,930,1,False,41.39907,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/155686905/d,2.130609,3550.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,280,les tres torres,17.04511496568929
11691,"Carrer de Calatrava, Les Tres Torres",5,Apartment,Flat,2.0,2020-12-14,930,1,False,41.39891,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-parking/155472112/d,2.1308279999999997,3550.0,CEFERSA GESTION INMOBILIARIA,943003065053,5,285,les tres torres,17.04511496568929
11692,Barri de les Corts,2,Flat,Flat,1.0,2020-12-14,0,1,False,41.392109999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas/158221921/d,2.144124,3550.0,Max Ricart,9202765879322,3,185,les corts,15.052336801010366
11693,Barri de les Corts,3,Apartment,Flat,1.0,2020-12-14,0,1,False,41.38995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157596453/d,2.140091,3550.0,ENGEL & VOELKERS,9202758116439,2,146,les corts,15.052336801010366
11694,"Carrer de Bori I Fontestà, Sant Gervasi- Galvany",4,Flat,Flat,1.0,2020-12-14,0,1,False,41.39332,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking-se-aceptan-mascotas/158177865/d,2.139724,3550.0,SOMOS LEGALES,9202763181807,5,237,sant gervasi - galvany,15.275452400051838
11695,"Bori I Fontestá, Sant Gervasi- Galvany",4,Flat,Flat,,2020-12-14,50,1,False,41.393359999999994,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/157066579/d,2.1397720000000002,3550.0,VIP PISOS,9202751532564,5,253,sant gervasi - galvany,15.275452400051838
11696,Sant Gervasi- Galvany,4,Apartment,Flat,,2020-12-14,50,1,False,41.39544,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-parking-no-amueblado/156915908/d,2.139343,3550.0,LUCAS FOX,9202751825893,5,207,sant gervasi - galvany,15.275452400051838
11697,Barri de les Corts,2,Apartment,Flat,,2020-12-14,50,1,False,41.39225,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking-no-amueblado/156915980/d,2.142569,3550.0,LUCAS FOX,9202751825893,2,185,les corts,15.052336801010366
11698,Vila de Gràcia,0,Flat,Flat,,2020-12-14,0,1,True,41.396570000000004,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19609188/157908040,2.159477,3589.0,NÚÑEZ I NAVARRO,9202752272449,3,117,la vila de gràcia,15.09676059493889
11699,Vila de Gràcia,2,Loft,Flat,,2020-12-14,0,1,False,41.39624,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-patio-piscina-piscina/157944725/d,2.155696,3589.0,NUÑEZ I NAVARRO,9202763844489,3,117,la vila de gràcia,15.09676059493889
11700,Barri Gòtic,2,Attic,Flat,2.0,2020-12-14,0,1,False,41.378479999999996,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-piscina-television-se-aceptan-mascotas-piscina-no-amueblado/157363502/d,2.180418,3599.0,FACIL RENT CASA,9202763090681,2,119,el barri gòtic,14.29878969560128
11701,Barri Gòtic,0,Attic,Flat,,2020-12-14,0,1,True,41.37943,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19616158/156132005,2.177184,3599.0,NÚÑEZ I NAVARRO,9202752272449,2,109,el barri gòtic,14.29878969560128
11702,Barri Gòtic,2,Attic,Flat,,2020-12-14,0,1,False,41.37785,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-patio-piscina-amueblado-piscina/156148658/d,2.1784369999999997,3599.0,NUÑEZ I NAVARRO,9202763844489,2,109,el barri gòtic,14.29878969560128
11703,"Carrer de Ferran Agulló, Sant Gervasi- Galvany",4,Flat,Flat,3.0,2020-12-14,0,1,False,41.39585,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-no-amueblado/156560225/d,2.141233,3600.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,245,sant gervasi - galvany,15.275452400051838
11704,"Jardins de Toquio , Pedralbes",5,Flat,Flat,3.0,2020-12-14,900,1,False,41.39433,/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-ascensor-amueblado-parking-piscina/155687875/d,2.113081,3600.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,280,pedralbes,15.686281801097593
11705,"Carrer Pins de Can Caralleu, Sarrià",6,House_Chalet,Flat,3.0,2020-12-14,0,0,False,41.40388,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-jardin-terraza-se-aceptan-mascotas-no-amueblado/157884454/d,2.10878,3600.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,297,sarrià,16.866645352136484
11706,"Carrer de Ferran Agulló, Sant Gervasi- Galvany",4,Flat,Flat,3.0,2020-12-14,0,1,False,41.39575,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-se-aceptan-mascotas-no-amueblado/156911792/d,2.141108,3600.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,240,sant gervasi - galvany,15.275452400051838
11707,Sant Gervasi- Galvany,4,Flat,Flat,2.0,2020-12-14,0,1,False,41.3984,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina-amueblado-se-aceptan-mascotas/158221950/d,2.136158,3600.0,Max Ricart,9202765879322,5,260,sant gervasi - galvany,15.275452400051838
11708,Sarrià,5,House_Chalet,Flat,2.0,2020-12-14,0,0,False,41405.0,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-se-aceptan-mascotas/158222066/d,2.106745,3600.0,Max Ricart,9202765879322,6,296,sarrià,16.866645352136484
11709,Sant Gervasi- Galvany,3,Flat,Flat,2.0,2020-12-14,0,1,False,41.39901,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina-amueblado/157858574/d,2.138033,3600.0,ENGEL & VOELKERS,9202758116439,5,260,sant gervasi - galvany,15.275452400051838
11710,Pedralbes,4,Apartment,Flat,2.0,2020-12-14,900,1,False,41.39198,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-trastero-ascensor-piscina-no-amueblado/156209656/d,2.111349,3600.0,ENGEL & VOELKERS,9202758116439,4,248,pedralbes,15.686281801097593
11711,Sant Gervasi- Galvany,3,Flat,Flat,2.0,2020-12-14,200,1,False,41.39906,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina-amueblado/156308794/d,2.1374560000000002,3600.0,ENGEL & VOELKERS,9202758116439,5,260,sant gervasi - galvany,15.275452400051838
11712,"Carrer de Jacinto Benavente, Sant Gervasi- Galvany",2,Flat,Flat,2.0,2020-12-14,0,1,False,41.3946,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-trastero-ascensor-parking-piscina-no-amueblado/155960023/d,2.135318,3600.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,140,sant gervasi - galvany,15.275452400051838
11713,"C/ D'aragó, Dreta de l'Eixample",3,Flat,Flat,2.0,2020-12-14,0,1,False,41.396609999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155687882/d,2.170652,3600.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,6,160,la dreta de l'eixample,14.399608832391861
11714,Sant Gervasi- Galvany,3,Flat,Flat,1.0,2020-12-14,0,1,False,41.39767,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-se-aceptan-mascotas/158222007/d,2.1411569999999998,3600.0,Max Ricart,9202765879322,5,245,sant gervasi - galvany,15.275452400051838
11715,Dreta de l'Eixample,4,Attic,Flat,1.0,2020-12-14,0,1,False,41.388740000000006,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/158221929/d,2.165419,3600.0,Max Ricart,9202765879322,4,220,la dreta de l'eixample,14.399608832391861
11716,El Putget i el Farró,2,Attic,Flat,1.0,2020-12-14,0,1,False,41.41041,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado/158187178/d,2.140457,3600.0,ENGEL & VOELKERS,9202758116439,2,150,el putxet i el farró,15.027643645449707
11717,Pedralbes,4,Flat,Flat,1.0,2020-12-14,200,1,False,41.38906,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina-no-amueblado/156279304/d,2.1089130000000003,3600.0,ENGEL & VOELKERS,9202758116439,4,185,pedralbes,15.686281801097593
11718,"Cavallers, Pedralbes",5,Flat,Flat,1.0,2020-12-14,400,1,False,41.39483,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-piscina-parking/154984401/d,2.117553,3600.0,ARTECASA,9202752484179,4,175,pedralbes,15.686281801097593
11719,Sant Gervasi- Galvany,2,Flat,Flat,,2020-12-14,0,0,False,41.391459999999995,/es/alquiler/vivienda/barcelona-capital/sant-gervasi--galvany/158221914/d,2.146072,3600.0,Max Ricart,9202765879322,3,140,sant gervasi - galvany,15.275452400051838
11720,Sant Gervasi- Galvany,3,Flat,Flat,,2020-12-14,400,1,False,41.39562,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-piscina-parking/156062198/d,2.137686,3600.0,LIVING BARCELONA,9202753827081,5,259,sant gervasi - galvany,15.275452400051838
11721,Sant Gervasi i la Bonanova,3,Flat,Flat,,2020-12-14,200,1,False,41.40218,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-amueblado-internet/156404162/d,2.128289,3600.0,MONIKA RÜSCH,9202753807547,4,165,sant gervasi - la bonanova,16.038572036859406
11722,El Putget i el Farró,2,Attic,Flat,,2020-12-14,0,1,False,41.41195,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-jardin-terraza-ascensor-amueblado-parking/158213999/d,2.140412,3600.0,LUCAS FOX,9202751825893,2,193,el putxet i el farró,15.027643645449707
11723,Sant Gervasi- Galvany,4,Flat,Flat,,2020-12-14,0,1,False,41.3938,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157168410/d,2.142663,3600.0,GRAU SERVEIS IMMOBILIARIS,9202757893619,5,274,sant gervasi - galvany,15.275452400051838
11724,Dreta de l'Eixample,3,Attic,Flat,,2020-12-14,200,1,False,41.38818,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/157240005/d,2.166143,3600.0,LUCAS FOX,9202751825893,3,200,la dreta de l'eixample,14.399608832391861
11725,"Plaça Jardins de Toquio (dels), Pedralbes",4,Flat,Flat,,2020-12-14,900,1,False,41.39027,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-amueblado-piscina/156582092/d,2.125336,3600.0,TECSON FINCAS,9202756870366,4,280,pedralbes,15.686281801097593
11726,Sarrià,0,Flat,Flat,,2020-12-14,0,1,True,41.4019,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19611056/155875540,2.119224,3651.0,NÚÑEZ I NAVARRO,9202752272449,4,124,sarrià,16.866645352136484
11727,Sarrià,2,Flat,Flat,,2020-12-14,0,1,False,41.399809999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero-ascensor-patio-piscina-amueblado-piscina/155872659/d,2.121937,3651.0,NUÑEZ I NAVARRO,9202763844489,4,124,sarrià,16.866645352136484
11728,"Carrer Dels Valero, Sant Gervasi- Galvany",4,Flat,Flat,2.0,2020-12-14,825,1,False,41.39653,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking/156898349/d,2.137789,3675.0,INMOFINDERS.COM,9202751882218,5,250,sant gervasi - galvany,15.275452400051838
11729,Sant Gervasi- Galvany,3,Apartment,Flat,2.0,2020-12-14,0,1,False,41.39783,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina-no-amueblado/157422920/d,2.139087,3700.0,ENGEL & VOELKERS,9202758116439,5,291,sant gervasi - galvany,15.275452400051838
11730,Sant Gervasi- Galvany,3,Flat,Flat,2.0,2020-12-14,0,1,False,41.39836,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina/158221898/d,2.135793,3700.0,Max Ricart,9202765879322,4,180,sant gervasi - galvany,15.275452400051838
11731,"Gravina, 8, El Raval",2,Flat,Flat,1.0,2020-12-14,0,1,False,41.38515,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/153830868/d,2.165769,3700.0,ENGEL & VOELKERS,9202758116439,2,72,el raval,14.323614132049757
11732,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11733,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11734,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11735,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11736,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11737,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11738,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11739,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11740,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11741,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11742,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11743,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11744,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11745,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11746,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11747,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11748,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11749,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
11750,Sarrià,2,Attic,Flat,1.0,2020-12-14,200,1,False,41.39394,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-parking-se-aceptan-mascotas-no-amueblado/157686791/d,2.121359,3700.0,Stipek Ferrer Premium Properties,9202765377715,4,280,sarrià,16.866645352136484
