,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
1923,"Carrer de Pamplona, 31, La Vila Olímpica del Poblenou",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado-television/157649136/d,840.0,,9202763667651,1,45,el poblenou,1004.7234905660374
1924,"Carrer Segre, 127, Sant Andreu del Palomar",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157649125/d,1050.0,FINQUES CAMPANYÁ,9202765564622,3,82,sant andreu,805.2883028720626
1925,"Avinguda D'icària, 184, La Vila Olímpica del Poblenou",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-jardin-zona-comunitaria-ascensor-internet-no-amueblado/157648837/d,1400.0,Celestino Martínez Varea,9202762921039,2,83,el poblenou,1004.7234905660374
1926,"Ronda General Mitre, 7, Les Tres Torres",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157648912/d,1200.0,PUNTO HABITAT,943003066102,2,70,les tres torres,1657.0264460784313
1927,Fort Pienc,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157648866/d,1245.0,SH BARCELONA,9202752325093,2,46,el fort pienc,1012.4123601398601
1928,"Graus, Sarrià",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/157643216/d,1950.0,GEINBAR,9202759716828,4,130,sarrià,1375.1032360406089
1929,Sant Antoni,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/157643197/d,1600.0,Ohh My House,9202765465801,4,112,sant antoni,994.909158040028
1930,Sant Antoni,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157643131/d,1195.0,SH BARCELONA,9202752325093,3,70,sant antoni,994.909158040028
1931,"Carrer de Sepúlveda, Sant Antoni",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157643130/d,1050.0,DON PISO - HOSPITALET,9202751909107,4,79,sant antoni,994.909158040028
1932,Sants-Badal,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157643124/d,850.0,WINTER ASESORES,9202756852757,1,60,sants,877.7885151933701
1933,La Nova Esquerra de l'Eixample,1,Study,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television/155325984/d,745.0,SH BARCELONA,9202752325093,0,26,la nova esquerra de l'eixample,1053.832392665474
1934,"Carrer Dels Mestres Casals I Martorell, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157643108/d,890.0,ZONA ,9202750659637,1,65,"sant pere, santa caterina i la ribera",996.3534925373137
1935,El Camp d'en Grassot i Gràcia Nova,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-television-se-aceptan-mascotas/157643095/d,1000.0,SH BARCELONA,9202752325093,2,58,el camp d'en grassot i gràcia nova,983.3577308917196
1936,Dreta de l'Eixample,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157643091/d,1500.0,SH BARCELONA,9202752325093,6,168,la dreta de l'eixample,1307.6168415984594
1937,Barri Gòtic,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/157643089/d,1060.0,SH BARCELONA,9202752325093,1,68,el barri gòtic,1097.2901235955055
1938,Fort Pienc,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas/157643088/d,1195.0,SH BARCELONA,9202752325093,2,60,el fort pienc,1012.4123601398601
1939,Fort Pienc,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas/157643087/d,1235.0,SH BARCELONA,9202752325093,2,63,el fort pienc,1012.4123601398601
1940,"Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-se-aceptan-mascotas/157643085/d,700.0,SH BARCELONA,9202752325093,1,40,"sant pere, santa caterina i la ribera",996.3534925373137
1941,"Carrer de Salvà, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-internet/157643012/d,890.0,CENTURY 21 consell cent,9202765042930,1,87,el poble sec - aei parc montjuïc,837.0538047655649
1942,"Carrer de Trias I Giró, Pedralbes",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/157566975/d,1100.0,NOVAHABITAT,9202754494655,1,67,pedralbes,1860.558980392157
1943,"Carrer de Vilamarí, La Nova Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157528010/d,1200.0,CENTRAL FINQUES,9202752101327,4,96,la nova esquerra de l'eixample,1053.832392665474
1944,"Carrer del Ter, El Clot",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/el-clot/157210673/d,990.0,CENTRAL FINQUES,9202752101327,2,70,el clot,856.5420833333334
1945,"Carrer de la Mare de Déu del Pilar, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157642939/d,600.0,ZONA ,9202750659637,0,30,"sant pere, santa caterina i la ribera",996.3534925373137
1946,La Barceloneta,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157642913/d,990.0,Ohh My House,9202765465801,2,55,la barceloneta,895.8970389610392
1947,"Carrer del Comte D'urgell, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157207901/d,1200.0,CENTRAL FINQUES,9202752101327,4,100,l'antiga esquerra de l'eixample,1162.3216295594511
1948,"Calabria, La Nova Esquerra de l'Eixample",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157642815/d,825.0,FINCAS CUMBRE,943003000964,1,42,la nova esquerra de l'eixample,1053.832392665474
1949,"Carrer D'esteve Terradas, Vallcarca i els Penitents",2,Flat,Flat,2,2020-10-28,550,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-parking-internet-no-amueblado/156947096/d,1450.0,PRIMERA LINIA MAR,9202756868289,4,110,vallcarca i els penitents,972.2207885304657
1950,"Ronda de Sant Antoni, El Raval",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/157642705/d,1250.0,"OPTIMUN ENTERPRISE, S.L",943003059792,2,50,el raval,850.1123431829961
1951,Sant Antoni,0,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/terraza-amueblado/157484184/d,925.0,EIX HABITAT REAL ESTATE,9202756356880,2,62,sant antoni,994.909158040028
1952,El Baix Guinardó,1,Flat,Flat,0,2020-10-28,125,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157580499/d,975.0,EIX HABITAT REAL ESTATE,9202756356880,3,84,el baix guinardó,882.0107850707849
1953,Dreta de l'Eixample,1,Apartment,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-amueblado/157642565/d,1650.0,LUCAS FOX,9202751825893,1,54,la dreta de l'eixample,1307.6168415984594
1954,Barri Gòtic,2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-no-amueblado/157642563/d,1400.0,LUCAS FOX,9202751825893,2,118,el barri gòtic,1097.2901235955055
1955,"Sant Joan, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/156366154/d,1300.0,CHRYSOL VALUE REAL ESTATE,9202752512415,2,61,el camp d'en grassot i gràcia nova,983.3577308917196
1956,"Ronda de Sant Antoni, El Raval",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/157642444/d,1400.0,"OPTIMUN ENTERPRISE, S.L",943003059792,2,60,el raval,850.1123431829961
1957,Dreta de l'Eixample,1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-se-aceptan-mascotas/157642394/d,1200.0,EIX HABITAT REAL ESTATE,9202756356880,4,98,la dreta de l'eixample,1307.6168415984594
1958,"Carrer de L'equador, 53, Barri de les Corts",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television-se-aceptan-mascotas/157394060/d,1175.0,TOYSAN FINQUES,9202751274735,4,93,les corts,1097.2385437589671
1959,"Rambla de Fabra I Puig, Sant Andreu del Palomar",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-parking-no-amueblado/157253052/d,1150.0,Veronica,9202757010790,2,75,sant andreu,805.2883028720626
1960,"Gran Via Corts Catalanes, La Nova Esquerra de l'Eixample",2,Attic,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/157543837/d,1900.0,URBENORTE CATALUNYA,900140000217,3,91,la nova esquerra de l'eixample,1053.832392665474
1961,"Tres Senyores, 26, Vila de Gràcia",1,Loft,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/vila-de-gracia/157640679/d,700.0,SALA I ASSOCIATS GESTIO I ASSESORAMENT,9202757513407,1,48,la vila de gràcia,962.9541871737514
1962,"Carrer de Calàbria, La Nova Esquerra de l'Eixample",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157640618/d,850.0,SOMOSCASA,9202752737168,2,70,la nova esquerra de l'eixample,1053.832392665474
1963,"Sagunt, La Bordeta",2,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/la-bordeta/157115806/d,895.0,HABITAT VITAL,9202760170620,3,70,la bordeta,851.2205569620254
1964,"Carlos III, 51, La Maternitat i Sant Ramon",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/155663082/d,1500.0,HABITAT VITAL,9202760170620,4,133,la maternitat i sant ramon,1009.2089093702002
1965,"Carrer de L'artesania, Les Roquetes",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/terraza-amueblado/157640540/d,850.0,HABITAT VITAL,9202760170620,3,90,les roquetes,621.1709689922482
1966,"Carrer D'alcanar, La Barceloneta",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-television/157530047/d,700.0,NO LIMITS BARCELONETA,9202755027744,1,38,la barceloneta,895.8970389610392
1967,"Andrea Doria, La Barceloneta",1,GroundFloorWithGarden,Flat,2,2020-10-28,70,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-patio-amueblado-television-se-aceptan-mascotas/157063102/d,680.0,NO LIMITS BARCELONETA,9202755027744,1,55,la barceloneta,895.8970389610392
1968,"Comte Borrell, 162, La Nova Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,130,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156485880/d,1070.0,FINCAS MD PROMOVEN,9202752225661,3,75,la nova esquerra de l'eixample,1053.832392665474
1969,"Carrer D'esquirol, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,0,0,False,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/156964580/d",1000.0,FINCAS MD PROMOVEN,9202752225661,2,70,"sant pere, santa caterina i la ribera",996.3534925373137
1970,"Rambla del Raval, El Raval",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado-television/157640356/d,700.0,FINCAS MD PROMOVEN,9202752225661,1,40,el raval,850.1123431829961
1971,"Carrer de Sardenya, El Camp d'en Grassot i Gràcia Nova",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/156597606/d,1100.0,FINCAS MD PROMOVEN,9202752225661,3,75,el camp d'en grassot i gràcia nova,983.3577308917196
1972,"Carrer D'enric Giménez, Sarrià",3,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-zona-comunitaria-ascensor-piscina-parking-se-aceptan-mascotas-no-amueblado/157640419/d,2700.0,LATER GRUPO INMOBILIARIO,9202763161922,3,146,sarrià,1375.1032360406089
1973,"Bonaplata, Sarrià",1,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero/157286248/d,950.0,CHRYSOL VALUE REAL ESTATE,9202752512415,1,65,sarrià,1375.1032360406089
1974,"Calabria, La Nova Esquerra de l'Eixample",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157640355/d,800.0,SOMOSCASA,9202752737168,3,65,la nova esquerra de l'eixample,1053.832392665474
1975,"Carrer de Calàbria, Sant Antoni",1,Flat,Flat,0,2020-10-28,150,0,False,/es/alquiler/vivienda/barcelona-capital/sant-antoni/156914011/d,850.0,Finques Ferrera,9202756068750,2,60,sant antoni,994.909158040028
1976,"Viladomat, La Nova Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/157206633/d,900.0,URBENORTE CATALUNYA,900140000217,1,50,la nova esquerra de l'eixample,1053.832392665474
1977,"Paris, La Nova Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157640226/d,890.0,RS GROUP,9202759306905,1,68,la nova esquerra de l'eixample,1053.832392665474
1978,"Brasil, Sants",1,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157640223/d,850.0,RS GROUP,9202759306905,2,50,sants,877.7885151933701
1979,"Berna, El Putget i el Farró",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157640210/d,875.0,SOMOSCASA,9202752737168,1,50,el putxet i el farró,1086.4194394618835
1980,"Lincoln, El Putget i el Farró",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-no-amueblado/157640189/d,1110.0,GRANBARCELONA,943003012711,4,106,el putxet i el farró,1086.4194394618835
1981,"Passatge de Mulet, El Putget i el Farró",2,Duplex,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-patio-no-amueblado/157156031/d,1650.0,GRANBARCELONA,943003012711,3,150,el putxet i el farró,1086.4194394618835
1982,"Avinguda de la Riera de Cassoles, Vila de Gràcia",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/157620046/d,954.0,GRANBARCELONA,943003012711,3,63,la vila de gràcia,962.9541871737514
1983,El Carmel,2,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza/157185764/d,875.0,GRANBARCELONA,943003012711,3,85,el carmel,685.0980307262568
1984,"Carrer de Maurici Serrahima, Vila de Gràcia",2,Flat,Flat,0,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-no-amueblado/157452840/d,890.0,GRANBARCELONA,943003012711,2,67,la vila de gràcia,962.9541871737514
1985,"Carrer de Sant Hermenegild, El Putget i el Farró",1,Study,Flat,0,2020-10-28,125,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157316226/d,625.0,GRANBARCELONA,943003012711,0,60,el putxet i el farró,1086.4194394618835
1986,"Mallorca, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television-internet/157640151/d,1250.0,CENTURY 21 WELHOME,9202750458369,1,60,la dreta de l'eixample,1307.6168415984594
1987,"Carrer de Pere IV, 87, El Parc i la Llacuna del Poblenou",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157640130/d,890.0,BCN LIVING,9202751969010,1,50,el parc i la llacuna del poblenou,1014.724459770115
1988,"Viladomat, Sant Antoni",0,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television/157639354/d,1200.0,"FINCAS CALVET, S.L.",9202752952516,3,79,sant antoni,994.909158040028
1989,"Ribes, Fort Pienc",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/terraza-no-amueblado/157639353/d,775.0,"FINCAS CALVET, S.L.",9202752952516,3,66,el fort pienc,1012.4123601398601
1990,"Del Capitán Arenas, Pedralbes",0,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor-parking-no-amueblado/157639351/d,2600.0,"FINCAS CALVET, S.L.",9202752952516,0,232,pedralbes,1860.558980392157
1991,"Carrer Gosol, Sarrià",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/157639333/d,1300.0,CASAENSANTCUGAT,9202759696831,3,103,sarrià,1375.1032360406089
1992,"Carrer D'hercegovina, 25, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157639272/d,1190.0,"MARTBEL 95 ASOCIADOS, S.L.",943003019045,3,108,sant gervasi - galvany,1397.2730045095827
1993,Provençals del Poblenou,1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157639255/d,975.0,AREA CASA,9202752570036,1,85,el poblenou,1004.7234905660374
1994,"Avinguda de Gaudí, Sagrada Família",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157639022/d,950.0,FINQUES BALAGUER,9202752403472,3,56,la sagrada família,960.2126757713706
1995,"Carrer de Laforja, 26, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157638894/d,1150.0,,9202765667617,3,87,sant gervasi - galvany,1397.2730045095827
1996,"Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157638831/d,970.0,AREA CASA,9202752570036,1,55,"sant pere, santa caterina i la ribera",996.3534925373137
1997,"Avinyó, Barri Gòtic",3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157638815/d,2200.0,ALL4FLAT,9202762177806,3,136,el barri gòtic,1097.2901235955055
1998,L'Antiga Esquerra de l'Eixample,1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157638812/d,1200.0,FACIL RENT CASA,9202763090681,4,78,l'antiga esquerra de l'eixample,1162.3216295594511
1999,Vallcarca i els Penitents,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157638813/d,1200.0,THE SIMPLE RENT LUXURY PROPERTIES,9202763884847,3,85,vallcarca i els penitents,972.2207885304657
2000,"Passeig de Gracia, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157638808/d,1350.0,ALL4FLAT,9202762177806,1,75,la dreta de l'eixample,1307.6168415984594
2001,"Santa Caterina, Sant Pere, Sta. Caterina i la Ribera",3,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157638804/d,1170.0,ALL4FLAT,9202762177806,2,82,"sant pere, santa caterina i la ribera",996.3534925373137
2002,"Passeig del Taulat, El Poblenou",2,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-television/157638802/d,1800.0,BARCINO JURIDIC ,9202753404433,3,150,el poblenou,1004.7234905660374
2003,"Blai, El Poble Sec - Parc de Montjuïc",2,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/157638796/d,950.0,ALL4FLAT,9202762177806,1,63,el poble sec - aei parc montjuïc,837.0538047655649
2004,"Carrer de Santa Magdalena Sofía, 17, Sarrià",1,Attic,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-no-amueblado/157638594/d,1100.0,SARBURY,9202752061627,2,72,sarrià,1375.1032360406089
